Rating;Reviews;Followers;Sentimiento
1.0;5.0;2.0;-1
1.0;4.0;8.0;-1
5.0;2.0;2.0;1
4.0;6.0;0.0;1
1.0;4.0;4.0;-1
5.0;2.0;1.0;1
3.0;9.0;6.0;0
4.0;9.0;4.0;-1
3.0;3.0;6.0;-1
5.0;1.0;0.0;1
3.0;161.0;1223.0;0
1.0;1.0;2.0;-1
4.0;80.0;158.0;1
1.0;1.0;2.0;-1
5.0;2.0;1.0;1
5.0;3.0;3.0;1
5.0;50.0;45.0;1
5.0;5.0;2.0;1
1.0;5.0;17.0;-1
4.0;175.0;1302.0;1
1.0;1.0;2.0;-1
1.0;2.0;0.0;-1
4.0;9.0;1.0;0
2.0;6.0;0.0;-1
5.0;5.0;1.0;1
4.0;21.0;205.0;0
1.0;2.0;1.0;-1
5.0;2.0;2.0;1
4.0;2.0;2.0;-1
5.0;4.0;2.0;1
5.0;1.0;1.0;1
5.0;2.0;6.0;0
2.0;5.0;2.0;-1
1.0;1.0;2.0;-1
5.0;3.0;2.0;1
3.0;89.0;202.0;-1
1.0;3.0;27.0;-1
1.0;5.0;6.0;-1
1.0;1.0;1.0;-1
2.0;1.0;1.0;-1
5.0;1.0;1.0;1
2.0;4.0;21.0;-1
3.0;1.0;2.0;0
2.0;3.0;2.0;-1
3.0;37.0;1092.0;0
5.0;4.0;2.0;1
5.0;5.0;7.0;1
5.0;4.0;2.0;1
3.0;52.0;123.0;1
1.0;4.0;7.0;-1
1.0;1.0;0.0;-1
5.0;1.0;15.0;0
1.0;1.0;24.0;-1
1.0;1.0;17.0;-1
5.0;2.0;2.0;1
3.0;2.0;0.0;-1
5.0;10.0;10.0;1
4.0;10.0;64.0;1
1.0;14.0;10.0;-1
1.0;5.0;29.0;-1
4.0;1.0;75.0;0
4.0;54.0;84.0;1
4.0;4.0;3.0;0
2.0;1.0;1.0;-1
5.0;2.0;1.0;1
1.0;91.0;191.0;-1
3.0;3.0;6.0;0
4.0;5.0;0.0;1
4.0;2.0;25.0;1
2.0;5.0;58.0;-1
5.0;2.0;4.0;1
5.0;1.0;0.0;1
3.0;6.0;9.0;0
5.0;1.0;1.0;1
5.0;1.0;0.0;1
2.0;1.0;0.0;-1
4.0;57.0;513.0;1
3.0;28.0;34.0;-1
4.0;22.0;90.0;1
3.0;4.0;7.0;-1
5.0;1.0;1.0;1
4.0;10.0;15.0;1
3.0;146.0;333.0;1
4.0;25.0;5.0;1
2.0;5.0;69.0;-1
3.0;86.0;647.0;0
4.0;45.0;64.0;1
3.0;1.0;0.0;-1
4.0;7.0;4.0;1
4.0;10.0;6.0;1
1.0;1.0;0.0;-1
3.0;31.0;78.0;0
2.0;108.0;242.0;-1
3.0;67.0;436.0;0
1.0;19.0;53.0;-1
5.0;1.0;0.0;1
1.0;1.0;79.0;-1
4.0;4.0;1.0;0
4.0;46.0;23.0;1
1.0;3.0;3.0;-1
2.0;1.0;0.0;-1
4.0;2.0;0.0;1
5.0;34.0;189.0;1
4.0;91.0;126.0;1
3.0;46.0;43.0;-1
1.0;1.0;2.0;-1
2.0;2.0;72.0;-1
4.0;3.0;2.0;1
1.0;2.0;2.0;-1
3.0;3.0;16.0;-1
3.0;19.0;22.0;0
3.0;5.0;2.0;-1
4.0;3.0;3.0;1
2.0;6.0;57.0;-1
4.0;52.0;527.0;1
5.0;2.0;55.0;1
2.0;44.0;33.0;-1
4.0;52.0;164.0;1
5.0;2.0;1.0;1
5.0;3.0;0.0;1
5.0;19.0;5.0;1
5.0;14.0;4.0;1
1.0;1.0;5.0;-1
5.0;10.0;0.0;1
4.0;10.0;12.0;1
5.0;10.0;4.0;1
1.0;1.0;0.0;-1
3.0;42.0;53.0;0
1.0;1.0;9.0;-1
4.0;10.0;5.0;1
4.0;4.0;1.0;1
4.0;89.0;202.0;1
4.0;19.0;32.0;-1
1.0;3.0;0.0;-1
1.0;1.0;0.0;-1
3.0;8.0;34.0;0
5.0;8.0;25.0;1
4.0;22.0;5.0;1
5.0;9.0;64.0;1
4.0;5.0;12.0;1
5.0;7.0;10.0;1
4.0;5.0;21.0;1
4.0;42.0;49.0;1
4.0;12.0;1.0;1
1.0;1.0;0.0;-1
1.0;1.0;52.0;-1
3.0;8.0;57.0;0
5.0;2.0;2.0;1
3.0;34.0;47.0;-1
4.0;44.0;5210.0;1
5.0;10.0;1.0;1
4.0;4.0;2.0;1
3.0;75.0;174.0;1
3.0;30.0;91.0;-1
4.0;160.0;754.0;1
4.0;73.0;184.0;1
4.0;8.0;20.0;1
3.0;1.0;0.0;1
5.0;7.0;9.0;1
3.0;24.0;67.0;0
4.0;71.0;70.0;1
5.0;2.0;0.0;1
4.0;113.0;1569.0;1
1.0;1.0;1.0;-1
4.0;36.0;1224.0;1
1.0;1.0;1.0;-1
1.0;1.0;0.0;-1
5.0;2.0;1.0;1
1.0;2.0;1.0;-1
3.0;62.0;199.0;1
4.0;176.0;3786.0;-1
4.0;20.0;62.0;1
2.0;14.0;219.0;-1
5.0;32.0;319.0;0
4.0;11.0;22.0;1
5.0;48.0;5.0;1
4.0;58.0;64.0;1
4.0;13.0;6.0;1
4.0;1031.0;1654.0;1
4.0;34.0;29.0;1
4.0;168.0;427.0;1
1.0;15.0;94.0;-1
5.0;11.0;37.0;1
5.0;18.0;116.0;1
4.0;17.0;28.0;-1
4.0;20.0;13.0;1
5.0;13.0;6.0;1
1.0;1.0;0.0;-1
3.0;11.0;22.0;0
4.0;136.0;325.0;1
4.0;3.0;4315.0;1
4.0;4.0;1.0;1
2.0;18.0;24.0;-1
4.0;16.0;12.0;1
1.0;6.0;4.0;-1
4.0;15.0;53.0;1
1.0;15.0;22.0;-1
4.0;123.0;581.0;1
3.0;30.0;68.0;0
3.0;150.0;233.0;0
2.0;21.0;555.0;0
4.0;8.0;11329.0;0
4.0;130.0;5532.0;1
5.0;1.0;0.0;1
5.0;2.0;29.0;1
1.0;1.0;1.0;-1
1.0;1.0;0.0;-1
1.0;2.0;2.0;-1
4.0;85.0;191.0;1
3.0;61.0;167.0;1
1.0;1.0;14.0;-1
1.0;2.0;3.0;-1
1.0;1.0;0.0;-1
4.0;56.0;87.0;1
1.0;1.0;0.0;-1
1.0;2.0;1.0;-1
1.0;1.0;1.0;-1
4.0;139.0;259.0;1
4.0;104.0;334.0;1
2.0;2.0;0.0;-1
5.0;12.0;91.0;1
3.0;34.0;48.0;1
4.0;101.0;314.0;1
3.0;179.0;1598.0;1
5.0;6.0;45.0;1
3.0;26.0;54.0;0
2.0;5.0;1.0;0
5.0;62.0;84.0;1
1.0;1.0;0.0;-1
1.0;2.0;5.0;-1
2.0;16.0;15.0;0
5.0;12.0;13.0;1
3.0;5.0;0.0;1
4.0;231.0;407.0;1
1.0;1.0;51.0;-1
3.0;7.0;19.0;0
3.0;52.0;3376.0;-1
5.0;2.0;35.0;1
5.0;2.0;1.0;1
1.0;4.0;4.0;-1
3.0;204.0;2422.0;1
4.0;3.0;1.0;1
5.0;36.0;2045.0;1
3.0;443.0;1016.0;0
4.0;29.0;274.0;1
3.0;144.0;1028.0;1
5.0;49.0;192.0;1
5.0;181.0;1898.0;1
1.0;3.0;46.0;-1
4.0;9.0;8.0;-1
5.0;38.0;92.0;1
4.0;6.0;33.0;1
4.0;106.0;690.0;0
1.0;6.0;10.0;-1
4.0;51.0;141.0;1
4.0;4.0;56.0;1
3.0;17.0;6.0;0
5.0;6.0;2.0;1
4.0;234.0;688.0;1
4.0;17.0;71.0;1
5.0;12.0;5.0;1
4.0;13.0;32.0;1
5.0;21.0;4.0;1
4.0;1.0;0.0;1
1.0;7.0;5.0;0
4.0;5.0;2.0;1
3.0;37.0;16.0;-1
4.0;25.0;133.0;1
4.0;22.0;92.0;1
3.0;7.0;4.0;-1
5.0;1.0;17.0;1
4.0;24.0;8.0;0
5.0;2.0;6.0;1
2.0;1.0;1.0;-1
4.0;23.0;5.0;1
5.0;14.0;12.0;1
1.0;9.0;6.0;-1
4.0;5.0;3.0;1
5.0;32.0;143.0;1
1.0;22.0;6.0;-1
1.0;3.0;22.0;-1
4.0;46.0;145.0;1
5.0;1.0;1.0;1
1.0;1.0;1.0;-1
1.0;2.0;9.0;0
2.0;1.0;0.0;-1
1.0;9.0;3.0;-1
3.0;57.0;402.0;0
5.0;3.0;15.0;1
4.0;97.0;153.0;1
5.0;34.0;47.0;1
5.0;1.0;2.0;1
5.0;129.0;286.0;1
1.0;2.0;1.0;-1
5.0;38.0;110.0;1
3.0;99.0;2972.0;0
5.0;181.0;1898.0;1
5.0;6.0;9.0;1
1.0;2.0;55.0;-1
5.0;75.0;174.0;1
1.0;2.0;0.0;-1
5.0;10.0;13.0;1
5.0;1.0;0.0;1
2.0;22.0;89.0;-1
5.0;109.0;621.0;1
3.0;1.0;6.0;0
3.0;44.0;20.0;0
5.0;56.0;128.0;1
3.0;12.0;12.0;0
5.0;25.0;48.0;1
1.0;2.0;1.0;1
5.0;1.0;0.0;1
3.0;85.0;191.0;0
3.0;4.0;1.0;-1
1.0;158.0;229.0;-1
3.0;29.0;11.0;0
5.0;58.0;564.0;1
1.0;140.0;363.0;-1
1.0;2.0;1.0;-1
4.0;1.0;0.0;1
1.0;4.0;11.0;-1
4.0;11.0;10.0;1
1.0;3.0;1.0;1
4.0;69.0;178.0;-1
3.0;43.0;314.0;0
1.0;1.0;6.0;-1
4.0;26.0;47.0;1
2.0;5.0;23.0;-1
4.0;3.0;0.0;1
4.0;155.0;683.0;1
4.0;20.0;21.0;1
4.0;85.0;779.0;0
2.0;146.0;333.0;0
4.0;8.0;1.0;1
1.0;7.0;29.0;-1
5.0;1.0;1.0;1
5.0;1.0;0.0;1
5.0;1.0;0.0;1
1.0;1.0;0.0;-1
1.0;1.0;1.0;-1
1.0;1.0;0.0;-1
5.0;15.0;19.0;1
5.0;2.0;5.0;1
4.0;43.0;28.0;0
5.0;30.0;2177.0;1
1.0;1.0;12.0;-1
5.0;46.0;23.0;1
4.0;111.0;450.0;1
4.0;88.0;109.0;0
4.0;16.0;68.0;1
3.0;81.0;240.0;1
4.0;129.0;1661.0;1
4.0;61.0;138.0;0
1.0;1.0;1.0;-1
3.0;9.0;9.0;-1
4.0;20.0;99.0;1
2.0;47.0;118.0;-1
4.0;41.0;559.0;1
2.0;17.0;1192.0;-1
3.0;3.0;8.0;0
3.0;20.0;10.0;0
4.0;62.0;96.0;1
5.0;5.0;2.0;1
3.0;23.0;108.0;1
1.0;1.0;9.0;-1
3.0;2.0;16.0;0
5.0;1.0;31.0;1
4.0;4.0;40.0;1
4.0;59.0;182.0;1
1.0;1.0;0.0;-1
1.0;2.0;1.0;-1
5.0;1.0;1.0;1
2.0;25.0;73.0;1
1.0;1.0;0.0;-1
2.0;1.0;22.0;0
1.0;8.0;3.0;-1
1.0;43.0;93.0;-1
4.0;3.0;1.0;1
2.0;111.0;1013.0;0
4.0;122.0;1643.0;1
2.0;14.0;2.0;-1
3.0;50.0;69.0;0
1.0;2.0;87.0;-1
4.0;3.0;1.0;1
1.0;1.0;0.0;-1
1.0;1.0;13.0;-1
1.0;1.0;1.0;-1
1.0;1.0;1.0;-1
1.0;13.0;62.0;-1
2.0;6.0;4.0;-1
1.0;1.0;1.0;-1
1.0;1.0;47.0;0
5.0;2.0;2.0;1
4.0;3.0;2.0;0
1.0;12.0;104.0;-1
4.0;13.0;86.0;1
4.0;96.0;353.0;1
4.0;28.0;326.0;1
5.0;5.0;14.0;1
4.0;96.0;144.0;1
1.0;1.0;96.0;-1
4.0;10.0;10.0;1
5.0;8.0;22.0;1
5.0;10.0;3.0;1
3.0;1.0;56.0;-1
4.0;1.0;2.0;1
1.0;5.0;0.0;0
1.0;5.0;10.0;-1
1.0;5.0;1.0;-1
5.0;5.0;50.0;1
1.0;4.0;27.0;-1
2.0;29.0;169.0;-1
5.0;35.0;72.0;1
1.0;24.0;43.0;-1
3.0;10.0;11.0;0
4.0;122.0;1206.0;1
3.0;2.0;1.0;0
4.0;1.0;0.0;-1
1.0;5.0;1.0;-1
2.0;17.0;68.0;0
3.0;21.0;51.0;1
1.0;3.0;2.0;-1
1.0;60.0;261.0;-1
3.0;38.0;172.0;0
5.0;3.0;88.0;1
5.0;14.0;3.0;1
5.0;16.0;27.0;1
1.0;3.0;1.0;-1
1.0;66.0;192.0;-1
3.0;146.0;333.0;1
5.0;1.0;1.0;1
4.0;6.0;25.0;1
4.0;9.0;79.0;1
3.0;18.0;99.0;0
5.0;3.0;0.0;1
1.0;5.0;141.0;-1
1.0;1.0;1.0;-1
4.0;5.0;3.0;0
4.0;41.0;95.0;1
4.0;2.0;10.0;1
5.0;2.0;25.0;1
4.0;8.0;72.0;1
5.0;1.0;27.0;1
5.0;2.0;6.0;1
1.0;4.0;4.0;-1
1.0;9.0;90.0;-1
3.0;33.0;52.0;0
4.0;2.0;21.0;1
4.0;9.0;8.0;1
2.0;6.0;7.0;-1
4.0;4.0;2.0;1
5.0;92.0;493.0;1
4.0;46.0;100.0;1
3.0;12.0;5.0;1
3.0;20.0;105.0;-1
3.0;11.0;129.0;-1
4.0;29.0;48.0;1
5.0;5.0;23.0;1
4.0;1.0;80.0;-1
5.0;2.0;2.0;1
5.0;100.0;1224.0;1
5.0;6.0;36.0;1
5.0;2.0;1.0;1
5.0;4.0;6.0;1
5.0;2.0;1.0;1
5.0;2.0;60.0;1
4.0;37.0;143.0;1
2.0;3.0;7.0;-1
4.0;3.0;2.0;1
5.0;197.0;1383.0;1
3.0;6.0;11.0;0
5.0;9.0;19.0;1
5.0;3.0;0.0;1
5.0;3.0;32.0;1
5.0;1.0;0.0;1
5.0;1.0;0.0;1
3.0;2.0;0.0;0
3.0;3.0;1.0;1
1.0;1.0;1.0;0
5.0;84.0;183.0;1
5.0;12.0;7.0;1
4.0;5.0;1.0;1
2.0;159.0;651.0;-1
4.0;4.0;1.0;1
4.0;8.0;8.0;1
4.0;2.0;26.0;1
4.0;56.0;156.0;1
5.0;43.0;61.0;0
1.0;3.0;122.0;-1
5.0;5.0;3.0;1
5.0;3.0;4.0;1
4.0;4.0;2.0;1
4.0;2.0;2.0;1
4.0;4.0;1.0;1
5.0;33.0;119.0;1
5.0;4.0;19.0;1
3.0;4.0;42.0;0
5.0;76.0;1411.0;1
4.0;48.0;19.0;1
5.0;1.0;0.0;1
5.0;1.0;21.0;1
5.0;12.0;8.0;1
5.0;1.0;0.0;1
5.0;1.0;0.0;1
5.0;117.0;980.0;1
5.0;212.0;524.0;1
5.0;3.0;2.0;1
5.0;1.0;1.0;1
5.0;1.0;1.0;1
3.0;17.0;3.0;-1
5.0;1.0;0.0;1
5.0;1.0;14.0;1
5.0;2.0;8.0;1
5.0;5.0;6.0;1
5.0;1.0;10.0;1
1.0;3.0;0.0;-1
4.0;122.0;1206.0;0
1.0;1.0;106.0;-1
5.0;26.0;1.0;1
3.0;1.0;146.0;-1
3.0;15.0;13.0;0
5.0;16.0;40.0;1
5.0;4.0;3.0;1
5.0;2.0;0.0;1
4.0;37.0;27.0;1
5.0;1.0;1.0;1
5.0;1.0;0.0;1
5.0;10.0;549.0;1
5.0;3.0;2.0;1
5.0;1.0;0.0;1
5.0;19.0;7.0;1
5.0;234.0;688.0;1
5.0;47.0;172.0;1
3.0;3.0;3.0;0
4.0;5.0;95.0;1
3.0;30.0;21.0;1
4.0;8.0;123.0;1
5.0;42.0;11.0;1
3.0;78.0;1612.0;0
5.0;1.0;0.0;1
5.0;14.0;14.0;0
3.0;1.0;1.0;0
4.0;27.0;183.0;1
5.0;10.0;12.0;1
5.0;3.0;1.0;1
1.0;6.0;9.0;-1
5.0;29.0;11.0;1
5.0;6.0;1.0;1
1.0;44.0;86.0;-1
1.0;1.0;0.0;-1
4.0;2.0;6.0;-1
1.0;1.0;4.0;-1
1.0;1.0;1.0;-1
3.0;3.0;3.0;1
5.0;11.0;3.0;1
3.0;108.0;139.0;1
1.0;1.0;1.0;-1
1.0;1.0;0.0;-1
3.0;41.0;50.0;0
5.0;2.0;24.0;1
4.0;10.0;93.0;0
1.0;1.0;1.0;-1
1.0;1.0;0.0;-1
1.0;1.0;18.0;0
5.0;11.0;7.0;1
1.0;1.0;0.0;-1
3.0;5.0;0.0;0
1.0;2.0;1.0;-1
1.0;2.0;0.0;0
3.0;3.0;6.0;-1
1.0;4.0;1.0;-1
5.0;2.0;1.0;1
5.0;1.0;1.0;1
5.0;1.0;0.0;1
5.0;5.0;1.0;1
1.0;3.0;0.0;0
3.0;5.0;14.0;-1
1.0;4.0;72.0;-1
4.0;24.0;25.0;1
3.0;1.0;0.0;1
1.0;1.0;0.0;-1
3.0;4.0;0.0;1
5.0;5.0;1.0;1
3.0;2.0;1.0;-1
5.0;4.0;0.0;1
1.0;1.0;0.0;-1
5.0;2.0;2.0;1
1.0;4.0;1.0;-1
3.0;59.0;182.0;1
1.0;1.0;2.0;-1
2.0;1.0;57.0;-1
5.0;1.0;0.0;1
2.0;1.0;1.0;-1
5.0;2.0;0.0;1
3.0;2.0;0.0;0
5.0;1.0;0.0;1
3.0;1.0;0.0;-1
4.0;1.0;0.0;1
5.0;2.0;0.0;1
5.0;1.0;0.0;1
5.0;3.0;1.0;1
4.0;3.0;0.0;1
4.0;2.0;1.0;1
2.0;125.0;4642.0;-1
4.0;2.0;0.0;1
5.0;2.0;1.0;1
5.0;1.0;1.0;1
4.0;1.0;0.0;0
4.0;1.0;0.0;0
5.0;2.0;0.0;1
5.0;1.0;1.0;1
5.0;1.0;0.0;1
1.0;1.0;0.0;-1
1.0;3.0;3.0;-1
5.0;3.0;3.0;1
3.0;1.0;0.0;0
5.0;1.0;0.0;1
5.0;1.0;4.0;1
5.0;1.0;0.0;1
5.0;1.0;3.0;1
5.0;1.0;0.0;1
4.0;1.0;0.0;1
3.0;18.0;46.0;1
5.0;2.0;1.0;1
5.0;5.0;1.0;1
5.0;2.0;0.0;1
5.0;1.0;0.0;1
5.0;1.0;0.0;1
5.0;2.0;0.0;1
5.0;1.0;0.0;1
4.0;3.0;1.0;0
5.0;1.0;2.0;1
4.0;1.0;0.0;1
5.0;1.0;11.0;1
3.0;1.0;0.0;1
5.0;2.0;1.0;1
5.0;0.0;0.0;1
5.0;0.0;0.0;1
5.0;0.0;0.0;-1
5.0;0.0;0.0;1
1.0;0.0;0.0;-1
1.0;1.0;20.0;-1
1.0;1.0;20.0;-1
5.0;0.0;0.0;1
5.0;0.0;0.0;1
5.0;30.0;101.0;1
1.0;1.0;0.0;-1
4.0;21.0;4.0;1
3.0;67.0;264.0;-1
4.0;2.0;2.0;1
3.0;5.0;4.0;0
4.0;108.0;242.0;1
5.0;3.0;1.0;1
4.0;10.0;31.0;0
4.0;8.0;1.0;1
5.0;4.0;0.0;1
3.0;11.0;3.0;0
3.0;63.0;119.0;0
4.0;19.0;53.0;0
5.0;43.0;97.0;1
5.0;1.0;0.0;1
3.0;51.0;133.0;-1
4.0;17.0;8.0;1
2.0;7.0;3.0;-1
4.0;5.0;12.0;1
4.0;10.0;5.0;1
4.0;48.0;15.0;1
4.0;17.0;9.0;1
5.0;1.0;1.0;1
4.0;10.0;9.0;1
4.0;4.0;0.0;1
4.0;5.0;0.0;1
4.0;4.0;1.0;0
5.0;4.0;25.0;1
4.0;7.0;1.0;1
4.0;10.0;3.0;1
2.0;42.0;73.0;-1
5.0;2.0;2.0;1
5.0;1.0;1.0;1
3.0;52.0;164.0;0
5.0;3.0;2.0;1
4.0;85.0;668.0;0
4.0;10.0;21.0;1
1.0;2.0;2.0;-1
3.0;17.0;24.0;-1
4.0;3.0;8.0;1
5.0;10.0;179.0;1
5.0;1.0;4.0;1
4.0;84.0;183.0;1
4.0;155.0;683.0;1
4.0;4.0;2.0;1
4.0;4.0;2.0;1
4.0;14.0;33.0;1
4.0;3.0;1.0;1
5.0;37.0;1556.0;1
4.0;39.0;1221.0;1
5.0;19.0;4.0;1
4.0;46.0;23.0;1
5.0;0.0;1.0;1
4.0;3.0;1.0;0
2.0;8.0;26.0;-1
5.0;1.0;1.0;1
5.0;2.0;0.0;1
4.0;9.0;9.0;1
5.0;2.0;77.0;1
5.0;3.0;1.0;0
5.0;1.0;0.0;1
5.0;1.0;0.0;1
4.0;3.0;2.0;1
4.0;1.0;0.0;1
2.0;13.0;14.0;-1
5.0;1.0;6.0;1
5.0;4.0;4.0;1
4.0;1.0;0.0;1
5.0;1.0;2.0;1
5.0;1.0;0.0;1
4.0;1.0;0.0;1
5.0;1.0;0.0;1
1.0;2.0;0.0;-1
3.0;1.0;1.0;0
3.0;2.0;0.0;-1
1.0;1.0;57.0;-1
2.0;1.0;0.0;-1
1.0;1.0;1.0;-1
1.0;1.0;1.0;-1
5.0;2.0;1.0;1
4.0;2.0;0.0;1
2.0;3.0;0.0;-1
4.0;38.0;172.0;1
5.0;3.0;1.0;1
3.0;2.0;3.0;0
3.0;2.0;1.0;0
4.0;7.0;5.0;1
1.0;2.0;0.0;-1
5.0;1.0;1.0;1
1.0;1.0;1.0;-1
2.0;1.0;3.0;0
1.0;1.0;1.0;-1
4.0;8.0;11.0;1
3.0;3.0;0.0;0
4.0;4.0;1.0;-1
1.0;1.0;67.0;-1
3.0;24.0;8.0;0
3.0;2.0;1.0;-1
1.0;2.0;0.0;-1
5.0;1.0;0.0;1
1.0;5.0;1.0;-1
1.0;2.0;7.0;-1
1.0;1.0;1.0;-1
4.0;4.0;3.0;0
3.0;76.0;211.0;1
4.0;10.0;6.0;1
1.0;1.0;1.0;-1
1.0;1.0;0.0;-1
1.0;1.0;0.0;-1
1.0;1.0;0.0;-1
3.0;146.0;333.0;1
4.0;3.0;3.0;0
5.0;1.0;0.0;1
1.0;1.0;0.0;-1
1.0;4.0;22.0;-1
1.0;1.0;0.0;0
4.0;1.0;4.0;1
3.0;12.0;2.0;1
1.0;4.0;1.0;-1
4.0;139.0;685.0;1
4.0;37.0;118.0;1
4.0;24.0;25.0;1
1.0;7.0;2.0;-1
2.0;8.0;1.0;-1
5.0;1.0;1.0;1
4.0;5.0;33.0;0
4.0;2.0;19.0;1
4.0;69.0;178.0;1
2.0;27.0;12.0;-1
2.0;3.0;0.0;-1
3.0;5.0;10.0;-1
4.0;1.0;1.0;0
4.0;1.0;0.0;1
4.0;5.0;42.0;0
4.0;1.0;10.0;1
5.0;1.0;0.0;1
5.0;1.0;1.0;1
2.0;15.0;324.0;1
1.0;1.0;0.0;-1
5.0;2.0;0.0;1
1.0;4.0;0.0;-1
5.0;1.0;1.0;0
5.0;1.0;24.0;1
4.0;2.0;5.0;1
5.0;2.0;4.0;1
5.0;1.0;1.0;1
1.0;1.0;0.0;-1
1.0;3.0;6.0;-1
2.0;1.0;1.0;-1
5.0;1.0;0.0;1
5.0;2.0;0.0;1
1.0;1.0;1.0;-1
4.0;1.0;0.0;-1
1.0;1.0;1.0;0
5.0;2.0;0.0;1
5.0;1.0;0.0;1
5.0;1.0;0.0;1
5.0;1.0;0.0;1
5.0;4.0;2.0;1
4.0;1.0;0.0;1
1.0;1.0;1.0;-1
1.0;0.0;0.0;-1
5.0;1.0;1.0;1
5.0;0.0;0.0;1
2.0;0.0;0.0;-1
3.0;0.0;1.0;1
5.0;0.0;5.0;1
5.0;2.0;2.0;1
5.0;0.0;1.0;1
5.0;0.0;0.0;1
5.0;0.0;1.0;1
5.0;0.0;0.0;1
5.0;1.0;1.0;1
5.0;3.0;37.0;-1
5.0;0.0;20.0;1
5.0;3.0;9.0;1
5.0;0.0;0.0;1
3.0;0.0;0.0;-1
5.0;0.0;0.0;1
5.0;1.0;1.0;1
5.0;2.0;0.0;1
5.0;1.0;25.0;1
5.0;0.0;0.0;0
3.0;0.0;2.0;1
5.0;1.0;6.0;1
5.0;1.0;1.0;1
5.0;1.0;1.0;1
5.0;1.0;2.0;-1
2.0;1.0;0.0;-1
5.0;2.0;1.0;1
5.0;3.0;1.0;1
2.0;1.0;0.0;0
5.0;1.0;0.0;1
5.0;1.0;0.0;1
3.0;1.0;1.0;-1
1.0;1.0;0.0;1
1.0;2.0;0.0;-1
1.0;1.0;0.0;-1
5.0;4.0;122.0;1
4.0;34.0;55.0;1
4.0;1.0;73.0;1
3.0;3.0;3.0;0
3.0;27.0;87.0;1
4.0;6.0;0.0;1
5.0;57.0;513.0;1
5.0;1.0;2.0;1
2.0;2.0;6.0;-1
4.0;3.0;2.0;1
5.0;2.0;1.0;1
2.0;46.0;43.0;-1
4.0;8.0;6.0;1
5.0;13.0;37.0;1
4.0;25.0;135.0;1
5.0;2.0;2.0;1
4.0;11.0;41.0;1
5.0;1.0;25.0;1
3.0;4.0;8.0;0
5.0;63.0;260.0;1
5.0;1.0;2.0;1
5.0;6.0;46.0;1
3.0;34.0;36.0;1
5.0;3.0;212.0;1
4.0;7.0;6.0;1
2.0;2.0;79.0;-1
1.0;2.0;22.0;-1
1.0;6.0;14.0;-1
2.0;4.0;3.0;0
5.0;98.0;581.0;1
4.0;9.0;8.0;1
1.0;1.0;23.0;1
5.0;302.0;228.0;1
4.0;13.0;24.0;1
5.0;3.0;42.0;1
4.0;5.0;55.0;1
5.0;2.0;46.0;1
1.0;1.0;1.0;-1
5.0;212.0;524.0;1
5.0;1.0;1.0;1
5.0;4.0;64.0;1
5.0;59.0;271.0;1
5.0;3.0;52.0;1
5.0;12.0;1011.0;1
5.0;32.0;265.0;1
4.0;44.0;872.0;0
4.0;110.0;1036.0;0
4.0;13.0;22.0;1
4.0;7.0;2.0;1
4.0;12.0;7.0;1
5.0;3.0;2.0;1
5.0;4.0;10.0;1
4.0;36.0;111.0;1
4.0;43.0;58.0;0
4.0;7.0;12.0;1
5.0;4.0;105.0;1
5.0;4.0;13.0;1
1.0;3.0;3.0;0
5.0;3.0;5.0;1
1.0;4.0;38.0;-1
4.0;11.0;191.0;1
4.0;5.0;12.0;1
4.0;12.0;27.0;1
4.0;175.0;1302.0;1
4.0;16.0;191.0;1
5.0;1.0;51.0;1
4.0;32.0;16.0;1
2.0;127.0;552.0;1
1.0;23.0;90.0;0
4.0;1.0;5.0;1
5.0;10.0;8.0;1
5.0;5.0;57.0;1
5.0;8.0;5.0;1
4.0;9.0;0.0;0
4.0;3.0;110.0;1
3.0;25.0;47.0;1
4.0;47.0;320.0;1
5.0;12.0;4.0;1
5.0;1.0;4.0;1
5.0;5.0;16.0;1
1.0;1.0;0.0;-1
2.0;24.0;284.0;-1
3.0;18.0;48.0;0
5.0;36.0;185.0;1
3.0;10.0;45.0;0
5.0;3.0;55.0;1
4.0;27.0;14.0;1
1.0;3.0;0.0;-1
5.0;8.0;6.0;1
4.0;25.0;5.0;1
5.0;22.0;70.0;1
2.0;3.0;104.0;-1
4.0;6.0;9.0;1
3.0;3.0;1.0;0
5.0;4.0;2.0;1
1.0;3.0;198.0;0
1.0;2.0;2.0;-1
2.0;30.0;34.0;0
4.0;141.0;1639.0;1
4.0;9.0;4.0;1
4.0;4.0;49.0;1
5.0;6.0;44.0;1
4.0;12.0;7.0;1
5.0;10.0;6.0;1
5.0;10.0;4.0;1
1.0;1.0;4.0;-1
1.0;2.0;1.0;-1
4.0;44.0;25.0;1
4.0;25.0;5.0;1
4.0;91.0;126.0;1
5.0;13.0;13.0;1
2.0;1.0;49.0;-1
4.0;22.0;6.0;0
5.0;18.0;18.0;0
3.0;6.0;99.0;0
5.0;17.0;8.0;1
4.0;4.0;23.0;1
5.0;42.0;98.0;1
5.0;4.0;32.0;1
5.0;12.0;21.0;1
5.0;4.0;4.0;1
4.0;18.0;71.0;1
5.0;54.0;71.0;1
2.0;1.0;59.0;-1
4.0;9.0;2.0;1
5.0;5.0;13.0;1
2.0;186.0;13410.0;0
3.0;119.0;598.0;0
5.0;10.0;4.0;1
4.0;60.0;37.0;1
5.0;34.0;36.0;1
3.0;64.0;236.0;1
